quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_degree,gamma,SomMot,social,-0.0346478406042342,-0.346383572096529,0.283979124160625,0.834137123822549,41,0.924690423716643,network,closed_aec
auc_degree,gamma,SomMot,switching,0.113329797517898,-0.209690802545864,0.414046730934773,0.492123222155323,41,0.924690423716643,network,closed_aec
auc_degree,gamma,SomMot,detail,-0.323230106231147,-0.579637450457882,-0.00858299881182471,0.0447352470732878,41,0.631020266457969,network,closed_aec
auc_degree,gamma,SomMot,communication,0.00395680678485203,-0.311955113331847,0.319080902796265,0.980927306056496,41,0.980927306056496,network,closed_aec
auc_degree,gamma,SomMot,imagination,0.0357604247996077,-0.282954670367005,0.34736350319233,0.8288888794974,41,0.924690423716643,network,closed_aec
auc_degree,gamma,DorsAttn,total,-0.246650868279727,-0.521581800934411,0.0746837691938589,0.130098180153199,41,0.780589080919192,network,closed_aec
auc_degree,gamma,DorsAttn,social,0.0289255208614713,-0.289236697849317,0.34133275202663,0.861237535495644,41,0.924690423716643,network,closed_aec
auc_degree,gamma,DorsAttn,switching,-0.272416588376306,-0.541403491885334,0.047159384378049,0.0933880828421653,41,0.653716579895157,network,closed_aec
auc_degree,gamma,DorsAttn,detail,-0.312494879231554,-0.57165284933754,0.00335874652794962,0.0527635442469395,41,0.631020266457969,network,closed_aec
auc_degree,gamma,DorsAttn,communication,-0.0522532331366896,-0.36181049493637,0.267682523149602,0.752063060849089,41,0.924690423716643,network,closed_aec
auc_degree,gamma,DorsAttn,imagination,-0.0743846050925947,-0.380965789154004,0.24693338084112,0.652679915849092,41,0.924690423716643,network,closed_aec
auc_degree,gamma,SalVentAttn,total,0.0805548172127098,-0.241095528791567,0.386259765431994,0.625910594757514,41,0.924690423716643,network,closed_aec
auc_degree,gamma,SalVentAttn,social,-0.150518549831567,-0.444911286957193,0.173230989498828,0.360385433641066,41,0.816053780636721,network,closed_aec
auc_degree,gamma,SalVentAttn,switching,0.288278311270021,-0.0299701810779129,0.553459080951286,0.0751214602926154,41,0.631020266457969,network,closed_aec
auc_degree,gamma,SalVentAttn,detail,0.157661271463868,-0.16612519408971,0.450760351251772,0.337773827575042,41,0.816053780636721,network,closed_aec
auc_degree,gamma,SalVentAttn,communication,-0.0118798531263483,-0.326179670354984,0.3047850472875,0.942778334615193,41,0.965772928142393,network,closed_aec
auc_degree,gamma,SalVentAttn,imagination,-0.0790249912731528,-0.38494906611838,0.242545123690548,0.632505479156389,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Limbic,total,0.118943805440843,-0.204243806787421,0.418750778728373,0.470784806700138,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Limbic,social,-0.101940480225499,-0.404453875419654,0.220680041533826,0.536893452688817,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Limbic,switching,0.176254537387964,-0.147469004080961,0.465868965435641,0.283124126113409,41,0.816053780636721,network,closed_aec
auc_degree,gamma,Limbic,detail,0.207969554637024,-0.115106053109207,0.491256236099647,0.203921485638054,41,0.816053780636721,network,closed_aec
auc_degree,gamma,Limbic,communication,0.0716454793573539,-0.249517509178286,0.378609188019909,0.664705013002238,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Limbic,imagination,-0.0248456299956358,-0.337720574987565,0.292973549632356,0.880657546396803,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Cont,total,0.0840111964360828,-0.237815124937131,0.389216527053702,0.611116425995623,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Cont,social,0.0398916446607994,-0.279144320062281,0.35099621341548,0.809466935401525,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Cont,switching,0.0584820322791694,-0.261872600445278,0.367228247987968,0.72360833441991,41,0.924690423716643,network,closed_aec
auc_degree,gamma,Cont,detail,0.147817718900784,-0.17590910446306,0.442693055233162,0.369167186478517,41,0.816053780636721,network,closed_aec
