quantity,band,aqvar,node,roi,r,ci_lo,ci_hi,p,n,q4,level
auc_degree,theta,detail,13,7Networks_LH_SomMot_4,-0.277165509793094,-0.545024513609804,0.0420327960692597,0.087593584358605,41,0.97006452300739,node
auc_degree,theta,communication,13,7Networks_LH_SomMot_4,-0.121985642261402,-0.421292868980618,0.201284079019024,0.459431036473561,41,0.97006452300739,node
auc_degree,theta,imagination,13,7Networks_LH_SomMot_4,0.217120526253215,-0.105638868727226,0.4984930194044,0.18427575089577,41,0.97006452300739,node
auc_degree,theta,total,14,7Networks_LH_SomMot_5,-0.0368002535571732,-0.348278738614181,0.281996550998305,0.823990441265263,41,0.97006452300739,node
auc_degree,theta,social,14,7Networks_LH_SomMot_5,0.0465822014281093,-0.272952030181489,0.356859630908085,0.778254963514478,41,0.97006452300739,node
auc_degree,theta,switching,14,7Networks_LH_SomMot_5,0.0840078816963204,-0.237818274433773,0.389213694467301,0.611130542502921,41,0.97006452300739,node
auc_degree,theta,detail,14,7Networks_LH_SomMot_5,-0.166554875086043,-0.458008175735074,0.157230317847617,0.310871914120122,41,0.97006452300739,node
auc_degree,theta,communication,14,7Networks_LH_SomMot_5,-0.0860659242314184,-0.390971269492763,0.235861524266122,0.602392771084167,41,0.97006452300739,node
auc_degree,theta,imagination,14,7Networks_LH_SomMot_5,0.003087690832183,-0.312739447332614,0.318300047732603,0.98511610785818,41,0.992345873042593,node
auc_degree,theta,total,15,7Networks_LH_SomMot_6,0.104030631878536,-0.218669429792806,0.40621934412824,0.528532708712174,41,0.97006452300739,node
auc_degree,theta,social,15,7Networks_LH_SomMot_6,0.139874539607644,-0.183757802272029,0.436148222791556,0.395724180679769,41,0.97006452300739,node
auc_degree,theta,switching,15,7Networks_LH_SomMot_6,0.279979142847284,-0.0389874535721513,0.547165186850565,0.0842940649716934,41,0.97006452300739,node
auc_degree,theta,detail,15,7Networks_LH_SomMot_6,-0.192483651145728,-0.478919905713902,0.130994481697059,0.24040794716319,41,0.97006452300739,node
auc_degree,theta,communication,15,7Networks_LH_SomMot_6,0.00158779777896122,-0.314092014077898,0.316951465778417,0.992345873042593,41,0.992345873042593,node
auc_degree,theta,imagination,15,7Networks_LH_SomMot_6,0.0180983872118346,-0.299132248012412,0.331726536413231,0.91292019009064,41,0.97006452300739,node
auc_degree,theta,total,16,7Networks_LH_DorsAttn_Post_1,-0.134686346835526,-0.431856389076213,0.188862100256758,0.413651602925164,41,0.886763726129063,node
auc_degree,theta,social,16,7Networks_LH_DorsAttn_Post_1,-0.116914694944836,-0.417052416265574,0.206214865072164,0.478440272057054,41,0.886961313902346,node
auc_degree,theta,switching,16,7Networks_LH_DorsAttn_Post_1,-0.0174230683092963,-0.331125206960199,0.299747208998043,0.91615774901593,41,0.970049381310985,node
auc_degree,theta,detail,16,7Networks_LH_DorsAttn_Post_1,0.0478902200328375,-0.271738321733996,0.358003092043994,0.772191190843278,41,0.94306271136212,node
auc_degree,theta,communication,16,7Networks_LH_DorsAttn_Post_1,-0.145505656290009,-0.440791252921911,0.178197920256684,0.376785258350781,41,0.886763726129063,node
auc_degree,theta,imagination,16,7Networks_LH_DorsAttn_Post_1,-0.17551276300302,-0.465269427388975,0.148217726794931,0.285187387008409,41,0.886763726129063,node
auc_degree,theta,total,17,7Networks_LH_DorsAttn_Post_2,0.0239558396146246,-0.293787238379368,0.336931563097923,0.884902447977171,41,0.959532774915004,node
auc_degree,theta,social,17,7Networks_LH_DorsAttn_Post_2,-0.0633981751811245,-0.371489522896857,0.257270605921598,0.701403850564081,41,0.94306271136212,node
auc_degree,theta,switching,17,7Networks_LH_DorsAttn_Post_2,0.139873641761567,-0.18375868711214,0.436147481229723,0.395727243628391,41,0.886763726129063,node
auc_degree,theta,detail,17,7Networks_LH_DorsAttn_Post_2,0.0546407177029716,-0.265458339406578,0.363889581618897,0.741115871125072,41,0.94306271136212,node
auc_degree,theta,communication,17,7Networks_LH_DorsAttn_Post_2,-0.00473675893535473,-0.319781284797192,0.311250878452643,0.977168665197993,41,0.977168665197993,node
auc_degree,theta,imagination,17,7Networks_LH_DorsAttn_Post_2,-0.0825984847736029,-0.388008781516976,0.239156798615642,0.617145252568519,41,0.94306271136212,node
auc_degree,theta,total,18,7Networks_LH_DorsAttn_Post_3,-0.138512478792057,-0.435022787183717,0.1850995297796,0.40038654332984,41,0.886763726129063,node
auc_degree,theta,social,18,7Networks_LH_DorsAttn_Post_3,-0.139696492936836,-0.436001160074112,0.183933259544935,0.396331844932204,41,0.886763726129063,node
auc_degree,theta,switching,18,7Networks_LH_DorsAttn_Post_3,-0.156765721580815,-0.450028376697272,0.167017961682409,0.340559885519047,41,0.886763726129063,node
auc_degree,theta,detail,18,7Networks_LH_DorsAttn_Post_3,0.305810608818129,-0.0107490217179989,0.566656330817625,0.0583194508020359,41,0.886763726129063,node
auc_degree,theta,communication,18,7Networks_LH_DorsAttn_Post_3,-0.160971375831205,-0.453462436828717,0.162820760450086,0.327598405228398,41,0.886763726129063,node
auc_degree,theta,imagination,18,7Networks_LH_DorsAttn_Post_3,-0.291255738167389,-0.555709733596064,0.0267224504607197,0.0720281595143662,41,0.886763726129063,node
auc_degree,theta,total,19,7Networks_LH_DorsAttn_Post_4,-0.0485318146370434,-0.358563629947154,0.271142615176305,0.769221701949419,41,0.94306271136212,node
auc_degree,theta,social,19,7Networks_LH_DorsAttn_Post_4,-0.0413527646571125,-0.352278783854284,0.277794275094634,0.80262404463868,41,0.94306271136212,node
auc_degree,theta,switching,19,7Networks_LH_DorsAttn_Post_4,0.00505684282054359,-0.310961767640846,0.320068614354115,0.975626295942757,41,0.977168665197993,node
auc_degree,theta,detail,19,7Networks_LH_DorsAttn_Post_4,0.0350672892498952,-0.283592986437254,0.346753089910384,0.832157670032368,41,0.94306271136212,node
auc_degree,theta,communication,19,7Networks_LH_DorsAttn_Post_4,-0.0357501505733371,-0.347354457071407,0.282964134075625,0.82893731161112,41,0.94306271136212,node
auc_degree,theta,imagination,19,7Networks_LH_DorsAttn_Post_4,-0.12817699943095,-0.426452553689174,0.19524155670975,0.436782818204424,41,0.886763726129063,node
auc_degree,theta,total,20,7Networks_LH_DorsAttn_Post_5,0.285571192613424,-0.0329172429295605,0.551409388807536,0.0780232977925753,41,0.886763726129063,node
auc_degree,theta,social,20,7Networks_LH_DorsAttn_Post_5,0.140660999068243,-0.182982533768139,0.436797632089506,0.39304649827405,41,0.886763726129063,node
auc_degree,theta,switching,20,7Networks_LH_DorsAttn_Post_5,0.223773552166931,-0.0987190176091836,0.503729868434149,0.170862744440088,41,0.886763726129063,node
auc_degree,theta,detail,20,7Networks_LH_DorsAttn_Post_5,0.206156601935309,-0.116974712783068,0.489817857629246,0.207980728017555,41,0.886763726129063,node
auc_degree,theta,communication,20,7Networks_LH_DorsAttn_Post_5,0.123105229310646,-0.200193225093381,0.422227335303415,0.455289473925282,41,0.886961313902346,node
auc_degree,theta,imagination,20,7Networks_LH_DorsAttn_Post_5,0.0725922406946265,-0.24862483866916,0.379424182504396,0.660539060077732,41,0.94306271136212,node
auc_degree,theta,total,21,7Networks_LH_DorsAttn_Post_6,0.130509092453926,-0.192959141279479,0.428391027560356,0.428414698069222,41,0.886763726129063,node
auc_degree,theta,social,21,7Networks_LH_DorsAttn_Post_6,0.078621147789275,-0.242927548374162,0.384602861696553,0.634251109250002,41,0.94306271136212,node
auc_degree,theta,switching,21,7Networks_LH_DorsAttn_Post_6,0.206101737263542,-0.117031227647544,0.489774304462556,0.208104440576705,41,0.886763726129063,node
auc_degree,theta,detail,21,7Networks_LH_DorsAttn_Post_6,0.129826501795513,-0.193627554123754,0.427823930714438,0.430854694843366,41,0.886763726129063,node
auc_degree,theta,communication,21,7Networks_LH_DorsAttn_Post_6,-0.0705882778745855,-0.377698561161616,0.250513665483088,0.669368683748083,41,0.94306271136212,node
auc_degree,theta,imagination,21,7Networks_LH_DorsAttn_Post_6,-0.0338865626602937,-0.345712668864151,0.284679680566634,0.83773229932723,41,0.94306271136212,node
auc_degree,theta,total,22,7Networks_LH_DorsAttn_PrCv_1,-0.186813289655901,-0.474374326142226,0.136770965330085,0.254807014259067,41,0.886763726129063,node
auc_degree,theta,social,22,7Networks_LH_DorsAttn_PrCv_1,-0.335634491358789,-0.588802620990338,-0.0224941730082304,0.0367200027444059,41,0.886763726129063,node
auc_degree,theta,switching,22,7Networks_LH_DorsAttn_PrCv_1,-0.033145658157483,-0.345059414174172,0.285361161997471,0.841234382698631,41,0.94306271136212,node
auc_degree,theta,detail,22,7Networks_LH_DorsAttn_PrCv_1,-0.0307462665771832,-0.342941797231378,0.287565906032348,0.852596105950016,41,0.94306271136212,node
auc_degree,theta,communication,22,7Networks_LH_DorsAttn_PrCv_1,-0.211191162400474,-0.493808420770698,0.111779802926363,0.196845271946041,41,0.886763726129063,node
auc_degree,theta,imagination,22,7Networks_LH_DorsAttn_PrCv_1,0.210611263487385,-0.112379072364863,0.493349379050173,0.198106114471573,41,0.886763726129063,node
auc_degree,theta,total,23,7Networks_LH_DorsAttn_FEF_1,0.213916351013643,-0.108960434670474,0.495963543278979,0.190995489221819,41,0.886763726129063,node
auc_degree,theta,social,23,7Networks_LH_DorsAttn_FEF_1,0.18088094968443,-0.142790867101004,0.469602264717245,0.270474935953351,41,0.886763726129063,node
auc_degree,theta,switching,23,7Networks_LH_DorsAttn_FEF_1,0.285158240533749,-0.0333663103506348,0.551096440162741,0.0784735400456603,41,0.886763726129063,node
auc_degree,theta,detail,23,7Networks_LH_DorsAttn_FEF_1,-0.251926511552372,-0.525664685288969,0.0690876134556938,0.121822941877897,41,0.886763726129063,node
auc_degree,theta,communication,23,7Networks_LH_DorsAttn_FEF_1,0.229002659086962,-0.0932582142881973,0.507831505361232,0.160823700400187,41,0.886763726129063,node
auc_degree,theta,imagination,23,7Networks_LH_DorsAttn_FEF_1,0.155480393222773,-0.16829836959499,0.448977128973276,0.344583130424814,41,0.886763726129063,node
auc_degree,theta,total,24,7Networks_LH_SalVentAttn_ParOper_1,0.0263335091042036,-0.291611895946289,0.339038953876965,0.873566754778295,41,0.994339751347641,node
auc_degree,theta,social,24,7Networks_LH_SalVentAttn_ParOper_1,-0.0539016467336463,-0.363246307607081,0.266147223190429,0.744499435629988,41,0.994339751347641,node
auc_degree,theta,switching,24,7Networks_LH_SalVentAttn_ParOper_1,0.0810489266641477,-0.240627025855134,0.386682836868223,0.623786635224378,41,0.994339751347641,node
auc_degree,theta,detail,24,7Networks_LH_SalVentAttn_ParOper_1,0.177611734511616,-0.146098132741542,0.466965230068512,0.279374216840067,41,0.838122650520202,node
auc_degree,theta,communication,24,7Networks_LH_SalVentAttn_ParOper_1,-0.0415243487890516,-0.352429323736444,0.277635652111996,0.801821402214317,41,0.994339751347641,node
auc_degree,theta,imagination,24,7Networks_LH_SalVentAttn_ParOper_1,-0.129438356843762,-0.427501354919661,0.194007503198686,0.43224560212234,41,0.927454979332476,node
auc_degree,theta,total,25,7Networks_LH_SalVentAttn_FrOperIns_1,-0.0838032307736455,-0.389038800351865,0.238012710195683,0.612002359131898,41,0.994339751347641,node
auc_degree,theta,social,25,7Networks_LH_SalVentAttn_FrOperIns_1,0.0961017171941761,-0.226282122048708,0.399510127489734,0.56058123590934,41,0.990009713343449,node
auc_degree,theta,switching,25,7Networks_LH_SalVentAttn_FrOperIns_1,-0.139953803020907,-0.436213687574162,0.183679684981047,0.395453832368346,41,0.927454979332476,node
auc_degree,theta,detail,25,7Networks_LH_SalVentAttn_FrOperIns_1,-0.1290455043025,-0.427174789480132,0.194391961674301,0.433655914102525,41,0.927454979332476,node
auc_degree,theta,communication,25,7Networks_LH_SalVentAttn_FrOperIns_1,0.0115823890961488,-0.305054891381369,0.325913792086735,0.944208858986596,41,0.994339751347641,node
auc_degree,theta,imagination,25,7Networks_LH_SalVentAttn_FrOperIns_1,-0.104009262685449,-0.406201305820741,0.218689999662674,0.528617864084784,41,0.990009713343449,node
auc_degree,theta,total,26,7Networks_LH_SalVentAttn_FrOperIns_2,0.0651333494489319,-0.25564283137298,0.372990465757351,0.693623592529724,41,0.994339751347641,node
auc_degree,theta,social,26,7Networks_LH_SalVentAttn_FrOperIns_2,-0.0257605812470546,-0.338531439731789,0.292136371613234,0.876296037532648,41,0.994339751347641,node
auc_degree,theta,switching,26,7Networks_LH_SalVentAttn_FrOperIns_2,0.115722135564059,-0.207372083513873,0.41605326693352,0.482969816375877,41,0.958290358406531,node
auc_degree,theta,detail,26,7Networks_LH_SalVentAttn_FrOperIns_2,-0.113243577756317,-0.413974360859958,0.209774301307247,0.492454767514467,41,0.958290358406531,node
auc_degree,theta,communication,26,7Networks_LH_SalVentAttn_FrOperIns_2,0.0579678254325474,-0.262353108651681,0.366781787480375,0.725944131916335,41,0.994339751347641,node
