quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_degree,beta,Cont,imagination,0.0684542682767144,-0.261367610932768,0.383962176872879,0.687262900199413,39,0.954048392688045,network,open_aec
auc_degree,beta,Default,total,0.119093610794651,-0.213156457503535,0.42665387802226,0.482642323359075,39,0.954048392688045,network,open_aec
auc_degree,beta,Default,social,0.226230840340706,-0.105529446480406,0.512674122807142,0.178170622279862,39,0.954048392688045,network,open_aec
auc_degree,beta,Default,switching,0.118724945901416,-0.213513390623282,0.426347948729924,0.484008352424924,39,0.954048392688045,network,open_aec
auc_degree,beta,Default,detail,-0.18574282280708,-0.480828565863233,0.147137182683467,0.271043312304311,39,0.954048392688045,network,open_aec
auc_degree,beta,Default,communication,0.209741504994812,-0.12261618166134,0.499798991002917,0.212788917436352,39,0.954048392688045,network,open_aec
auc_degree,beta,Default,imagination,-0.107311581660991,-0.416841850765379,0.224519849542632,0.527271574914182,39,0.954048392688045,network,open_aec
auc_degree,gamma,Vis,total,-0.0256513664952365,-0.346793453595445,0.300873919196127,0.880212037476961,39,0.960059188834218,network,open_aec
auc_degree,gamma,Vis,social,-0.0674279645776154,-0.38308277236604,0.262327979912477,0.691719397061658,39,0.915833581740236,network,open_aec
auc_degree,gamma,Vis,switching,-0.0692874226013579,-0.38467565760478,0.260587501954343,0.683652730796118,39,0.915833581740236,network,open_aec
auc_degree,gamma,Vis,detail,0.302840798734797,-0.0234886082041678,0.570849124964834,0.0684651620968836,39,0.718884202017277,network,open_aec
auc_degree,gamma,Vis,communication,-0.307406251778993,-0.574233047299933,0.0184566868899804,0.0641982521750124,39,0.718884202017277,network,open_aec
auc_degree,gamma,Vis,imagination,0.0886350580507349,-0.242349730208224,0.401138896589846,0.601900234958,39,0.915833581740236,network,open_aec
auc_degree,gamma,SomMot,total,0.0824927813268778,-0.248165114176102,0.395934108209141,0.627399561651531,39,0.915833581740236,network,open_aec
auc_degree,gamma,SomMot,social,0.133247968854421,-0.199385125865554,0.438346607476005,0.431743182999951,39,0.915833581740236,network,open_aec
auc_degree,gamma,SomMot,switching,0.0419180551422268,-0.285990930745109,0.361038774477184,0.805423479958035,39,0.915833581740236,network,open_aec
auc_degree,gamma,SomMot,detail,-0.18101728017669,-0.477060288609607,0.151917834620762,0.283638508812179,39,0.915833581740236,network,open_aec
auc_degree,gamma,SomMot,communication,0.352490788352337,0.0321367928738517,0.607167296151305,0.0323759588837896,39,0.679895136559582,network,open_aec
auc_degree,gamma,SomMot,imagination,-0.169789254249917,-0.468062882527418,0.163214664886387,0.315061307678444,39,0.915833581740236,network,open_aec
auc_degree,gamma,DorsAttn,total,-0.184077559481573,-0.479501881891101,0.148823642822243,0.275439288196308,39,0.915833581740236,network,open_aec
auc_degree,gamma,DorsAttn,social,0.0774508423009622,-0.252920975880363,0.391646610363547,0.648655554712836,39,0.915833581740236,network,open_aec
auc_degree,gamma,DorsAttn,switching,-0.168606297689885,-0.467111323817268,0.164399807527908,0.318494546673053,39,0.915833581740236,network,open_aec
auc_degree,gamma,DorsAttn,detail,-0.367991045559072,-0.618291632817223,-0.0499187421899551,0.025035199906058,39,0.679895136559582,network,open_aec
auc_degree,gamma,DorsAttn,communication,0.0842799929957452,-0.246475472978053,0.397450620177753,0.619934273742064,39,0.915833581740236,network,open_aec
auc_degree,gamma,DorsAttn,imagination,-0.175091322816634,-0.472319333944722,0.157890964989335,0.299960398874719,39,0.915833581740236,network,open_aec
auc_degree,gamma,SalVentAttn,total,-0.0521764602347149,-0.369946497783856,0.27652308460567,0.759077209784184,39,0.915833581740236,network,open_aec
auc_degree,gamma,SalVentAttn,social,-0.125023385575442,-0.43156493326809,0.207403170576303,0.460948451171633,39,0.915833581740236,network,open_aec
auc_degree,gamma,SalVentAttn,switching,0.0564238167600685,-0.272584280351601,0.37361759867005,0.740117943607097,39,0.915833581740236,network,open_aec
auc_degree,gamma,SalVentAttn,detail,-0.0857729687880314,-0.398716152587378,0.245062461154353,0.613726578852159,39,0.915833581740236,network,open_aec
